investor_uuid,investor_name,num_investments_2013,annualised_investments_2013,percent_250m_success,percent_100m_success,percent_25m_success,categories_broad,categories_broad_count,categories_specific,categories_specific_count,focus_classification,outlier_score,outlier_bucket,investing_experience
3bfb69a8-61b6-ec30-1512-73bd1ca35bc5,Right Side Capital Management,537,44.75,0.931098696461825,0.0,0.0,"Data and Analytics, Sales and Marketing, Financial Services, Information Technology, Privacy and Security, Software, Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Goods, Design, Internet Services, Mobile, Transportation, Biotechnology, Payments, Science and Engineering, Consumer Electronics, Hardware, Health Care, Sports, Real Estate, Apps, Other, Lending and Investments, Travel and Tourism, Education, Government and Military, Artificial Intelligence (AI), Content and Publishing, Media and Entertainment, Video, Advertising, Blockchain and Cryptocurrency, Agriculture and Farming, Food and Beverage, Navigation and Mapping, Social Impact, Professional Services, Administrative Services, Platforms, Events, Gaming, Messaging and Telecommunications, Sustainability, Manufacturing, Energy, Natural Resources, Music and Audio",49,"Analytics, Marketing, Asset Management, Cloud Security, Cyber Security, Identity Management, IT Infrastructure, IT Management, SaaS, Security, Software, Fashion, Jewelry, Lifestyle, Retail, Information Services, Automotive, Mobile, Social Media Management, Biometrics, E-Commerce, Fraud Detection, Fitness, Hardware, Health Care, Wearables, Commercial Real Estate, Real Estate, Apps, Consumer, Pet, Micro Lending, Mobile Apps, Finance, Sales, Hospitality, Information Technology, mHealth, GovTech, Professional Services, Public Safety, Training, Artificial Intelligence (AI), Network Security, Home Improvement, Internet of Things, Smart Home, Wireless, Photography, Search Engine, Social Media, Video, Advertising, Marketing Automation, Augmented Reality, Blockchain, Content Delivery Network, Cryptocurrency, Digital Entertainment, Video on Demand, Video Streaming, Virtual Reality, Agriculture, Farming, Food and Beverage, Organic Food, Local, Public Transportation, Crowdfunding, Location Based Services, Travel, Product Design, Business Intelligence, Internet, Retail Technology, Logistics, Transportation, Collaborative Consumption, Big Data, CivicTech, Collaboration, Data Mining, Data Visualization, Government, Non Profit, Business Development, Enterprise Applications, Enterprise Software, Delivery, Delivery Service, Pharmaceutical, Developer Tools, iOS, Marketplace, Tutoring, Web Development, Education, UX Design, Web Design, Consulting, Freelance, Human Resources, Events, Cannabis, Financial Services, FinTech, Packaging Services, Supply Chain Management, Developer APIs, E-Signature, Legal, B2B, Corporate Training, EdTech, DevOps, PaaS, Lead Generation, Sales Automation, Emerging Markets, Assistive Technology, Medical, Personal Health, Gamification, Consumer Electronics, Sporting Goods, Business Information Systems, Knowledge Management, Messaging, Android, Text Analytics, Shopping, Cloud Computing, IaaS, Natural Language Processing, Chatbot, Machine Learning, Virtual Assistant, Wellness, Consumer Goods, Men's, Communications Infrastructure, Communication Hardware, Brand Marketing, Content Creators, Social Media Marketing, AgTech, GreenTech, CleanTech, Predictive Analytics, Car Sharing, Ride Sharing, Autonomous Vehicles, Marine Transportation, Navigation, Robotics, Medical Device, Content, Ticketing, A/B Testing, Digital Signage, Social Network, Confectionery, Cosmetics, Gift, Shoes, 3D Printing, 3D Technology, Manufacturing, Office Administration, Physical Security, Property Management, Collectibles, Consumer Software, Industrial Automation, Bitcoin, Snack Food, Vending and Concessions, Market Research, Digital Media, DIY, Electronics, Sales Enablement, Payments, Virtual Currency, eSports, Media and Entertainment, Sports, Video Games, Advanced Materials, Recycling, Event Management, Mobile Payments, Telecommunications, Gift Card, Handmade, Banking, Product Search, Compliance, Project Management, Fleet Management, B2C, Customer Service, Email, Crowdsourcing, Battery, Energy Storage, Industrial, Semiconductor, Elder Care, Funerals, Computer, Association, E-Learning, Credit, Mortgage, Family, Parenting, Translation Service, Online Forums, SMS, Computer Vision, Generative AI, Reservations, Sharing Economy, Open Source, Children, Animal Feed, Nutrition, Data Integration, Smart Cities, Cloud Management, Productivity Tools, Mobile Devices, Personal Finance, Document Management, Home Services, Sensor, Electric Vehicle, Cloud Data Services, Home Health Care, Real Time, Hunting, Online Portals, Outdoors, Recreation, Database, Drones, Environmental Engineering, Forestry, Impact Investing, Natural Resources, Renewable Energy, Social Impact, InsurTech, Risk Management, Visual Search, Incubators, Higher Education, Virtual Workforce, Shipping, Advertising Platforms, Social Media Advertising, Insurance, Sustainability, Field-Programmable Gate Array (FPGA), Embedded Software, Cloud Infrastructure, Leasing, Peer to Peer, Developer Platform, Art, Communities, Subscription Service, Data Management, News, Test and Measurement, Lead Management, Nightlife, Dating, Procurement, Auto Insurance, Clinical Trials, Life Science, Digital Marketing, Fuel, Accounting, Small and Medium Businesses, Alternative Protein, Flowers, Home Decor, Wedding, Publishing, Hospital, Simulation, Beauty, Gambling, Energy Efficiency, Solar, Water, Water Purification, Energy, Infrastructure, Local Business, CRM, Semantic Search, Semantic Web, Architecture, Construction, Food Delivery, Point of Sale, Wealth Management, PropTech, Employee Benefits, Professional Networking, Music, Product Management, Drone Management, Mining Technology, Apparel, Pollution Control, Aerospace, Human Computer Interaction, Content Marketing, Electronic Health Record (EHR), Self-Storage, Therapeutics, Contests, Women's, Career Planning, Restaurants, Service Industry, Building Material, Tourism, Geospatial, Content Syndication, Telehealth, Legal Tech, E-Commerce Platforms, Recruiting, Staffing Agency, Warehousing, Lingerie, Scheduling, Waste Management, Trading Platform, Gaming, Rehabilitation, Social CRM, Software Engineering, Wholesale, Health Insurance, Wine And Spirits, Data Center Automation, Audio, Diabetes, Consumer Lending, Biotechnology, Charging Infrastructure, Freight Service, Secondary Education, Intellectual Property, Military, Space Travel, Rental Property, Management Information Systems, Last Mile Transportation, Power Grid, Organic, Smart Contracts, Enterprise Resource Planning (ERP), Dietary Supplements, Health Diagnostics, Nutraceutical, Home and Garden, Product Research, Quantified Self, Consumer Research, Consumer Reviews, Mental Health, Precision Medicine, Smart Building, Hotel, Coupons, Lending, Nursing and Residential Care, Billing, Law Enforcement, Coworking, Employment, Language Learning, Personalization, Food Processing, Seafood, Neuroscience, Funding Platform, Stock Exchanges, Commercial Insurance, Energy Management, Emergency Medicine, Data Collection and Labeling, Bioinformatics, Child Care, Event Promotion",403,Universalist,0.7914338919925512,L1,11
93532aa9-f20e-4777-b78e-84e4e40a1b17,Acrew Capital,25,2.083333333333333,0.0,4.0,8.0,"Community and Lifestyle, Events, Media and Entertainment, Travel and Tourism, Consumer Electronics, Hardware, Information Technology, Manufacturing, Privacy and Security, Financial Services, Lending and Investments, Payments, Software, Content and Publishing, Video, Real Estate, Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Other, Apps, Internet Services, Education, Blockchain and Cryptocurrency, Energy, Sustainability, Design, Platforms",30,"Event Management, Hospitality, Wedding, Computer, Industrial, Network Security, Banking, Financial Services, FinTech, Payments, Software, Enterprise Software, Information Technology, SaaS, Video, Video Editing, Coworking, Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Machine Learning, Mental Health, Infrastructure, Web Apps, Developer APIs, Analytics, Apps, Communities, Internet, Search Engine, Social Network, E-Learning, Subscription Service, Video Streaming, Content Creators, Cryptocurrency, Metaverse, Web3, Credit, Personal Finance, Clean Energy, Home Improvement, Real Estate, Blockchain, Online Portals, Web Design, Insurance, Finance, Medical, Cyber Security, Security, WebOS, PropTech",54,Universalist,0.8,L1,11
e03b47e0-f25f-1e36-1314-bd65b6d16ee4,Techstars Ventures,106,8.833333333333334,0.9433962264150944,0.0,0.0,"Data and Analytics, Financial Services, Sales and Marketing, Hardware, Internet Services, Software, Apps, Consumer Electronics, Mobile, Privacy and Security, Real Estate, Transportation, Commerce and Shopping, Health Care, Media and Entertainment, Design, Other, Education, Information Technology, Platforms, Video, Manufacturing, Sports, Food and Beverage, Social Impact, Government and Military, Professional Services, Travel and Tourism, Community and Lifestyle, Clothing and Apparel, Sustainability, Lending and Investments, Advertising, Artificial Intelligence (AI), Consumer Goods, Science and Engineering, Events, Music and Audio, Content and Publishing, Messaging and Telecommunications, Administrative Services, Agriculture and Farming, Blockchain and Cryptocurrency, Biotechnology, Payments",45,"Analytics, Finance, Sales, Cloud Infrastructure, Developer APIs, Developer Tools, Enterprise Software, Software, Apps, Home Improvement, Internet of Things, SaaS, Security, Smart Home, Wireless, Automotive, Autonomous Vehicles, E-Commerce, Hardware, Health Care, mHealth, Social Media, Logistics, Transportation, Collaborative Consumption, Mobile, Product Design, Retail, Information Technology, Internet, iOS, Marketplace, Tutoring, Video, Web Development, Electronics, Manufacturing, Fitness, Wellness, Non Profit, Restaurants, FinTech, Web Hosting, Augmented Reality, Public Safety, Wearables, Accounting, Business Intelligence, Financial Services, Tourism, Travel, Shipping, Content, Private Social Networking, Social Network, Apparel, B2B, Fashion, Wholesale, Big Data, Data Management, Marketing, Mobile Apps, Real Estate, Food and Beverage, Gift Card, Local Business, Small and Medium Businesses, Recycling, Sharing Economy, Sustainability, Electronic Health Record (EHR), Credit, Mortgage, Personal Finance, Health Diagnostics, Medical Device, Construction, Insurance, Risk Management, Advertising, Child Care, Consumer Research, Market Research, Search Engine, Family, Rental Property, Machine Learning, Predictive Analytics, Leasing, Peer to Peer, Property Management, Artificial Intelligence (AI), Computer, Drones, Industrial Automation, Supply Chain Management, Open Source, Productivity Tools, Parenting, Android, Sports, Ticketing, E-Learning, Education, Music, Advertising Platforms, Content Creators, Content Delivery Network, Content Marketing, Social Media Marketing, Aerospace, Simulation, SEM, Cause Marketing, CivicTech, Communities, Event Management, Events, Meeting Software, Social Impact, Social Recruiting, Food Delivery, Waste Management, Chatbot, Messaging, Service Industry, Lending, Data Integration, PaaS, Association, Lifestyle, Residential, Personal Health, SMS, Human Resources, IT Management, Consumer Electronics, Robotics, Local, Clinical Trials, Medical, AgTech, Farmers Market, Grocery, B2C, Green Consumer Goods, Retail Technology, Social Entrepreneurship, Satellite Communication, CRM, Fast-Moving Consumer Goods, Cyber Security, Photography, Sensor, Mental Health, Psychology, Generative AI, InsurTech, Data Visualization, Natural Language Processing, Text Analytics, Emergency Medicine, Telehealth, Subscription Service, Consumer, Marine Technology, National Security, Blockchain, Document Management, Dietary Supplements, GreenTech, Organic Food, Biotechnology, E-Commerce Platforms, Social Shopping, Virtual Workforce, EdTech, Electric Vehicle, Computer Vision, Cryptocurrency, Employee Benefits, Employment",183,Universalist,0.8018867924528302,L1,11
e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,Alchemist Accelerator,330,27.5,0.9090909090909092,0.303030303030303,0.0,"Advertising, Hardware, Messaging and Telecommunications, Other, Sales and Marketing, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Administrative Services, Apps, Design, Manufacturing, Commerce and Shopping, Media and Entertainment, Content and Publishing, Sports, Video, Agriculture and Farming, Consumer Electronics, Internet Services, Mobile, Information Technology, Professional Services, Health Care, Events, Energy, Natural Resources, Privacy and Security, Biotechnology, Food and Beverage, Education, Real Estate, Transportation, Financial Services, Government and Military, Payments, Community and Lifestyle, Blockchain and Cryptocurrency, Sustainability, Consumer Goods, Lending and Investments, Travel and Tourism, Music and Audio, Clothing and Apparel, Social Impact, Platforms, Gaming, Navigation and Mapping",49,"Emerging Markets, Mobile Advertising, Telecommunications, Wired Telecommunications, Artificial Intelligence (AI), Machine Learning, SaaS, Sales, Analytics, Apps, Big Data, Human Resources, 3D Printing, 3D Technology, CAD, Enterprise Software, Industrial Automation, Manufacturing, Software, Art, E-Commerce, Retail, Fitness, Video, Video Streaming, AgTech, Consumer Electronics, Electronics, Hardware, Internet of Things, Mobile, Sensor, Collaboration, Information Technology, Internet, Real Time, Advertising Platforms, Marketing Automation, Social Media Marketing, B2B, Business Development, Business Information Systems, Business Process Automation (BPA), Cloud Computing, Virtual Workforce, Meeting Software, Quantum Computing, Health Care, Search Engine, Semantic Search, Advertising, Events, Oil and Gas, Predictive Analytics, Cloud Data Services, Enterprise Applications, Business Intelligence, Information Services, Sales Automation, Chatbot, mHealth, Productivity Tools, Cloud Security, Security, Industrial, Mechanical Engineering, Data Center Automation, Virtualization, Wireless, Biotechnology, Genetics, Medical, Mobile Devices, Customer Service, Identity Management, Recruiting, Direct Sales, Developer Tools, DevOps, Test and Measurement, Social Media, TV, Auctions, Messaging, Nutrition, Wellness, Education, Robotics, Digital Marketing, CRM, Digital Media, Marketing, Energy, Mobile Apps, Mental Health, Virtual Assistant, Construction, Developer APIs, Communications Infrastructure, Retail Technology, Hospital, Logistics, Shipping, Supply Chain Management, Transportation, InsurTech, Legal, Government, Product Design, Web Development, Content, Knowledge Management, Financial Services, FinTech, Content Delivery Network, Payments, Accounting, Finance, Children, Parenting, Rehabilitation, Subscription Service, Computer, Child Care, Food and Beverage, Food Delivery, Gift Card, Data Center, SMS, Database, Cloud Infrastructure, Lead Management, Task Management, Bitcoin, Blockchain, Cyber Security, Network Security, Peer to Peer, Data Storage, Augmented Reality, Smart Cities, IT Infrastructure, File Sharing, Power Grid, Solar, Web3, Embedded Systems, Semiconductor, Delivery, Drones, Social Media Advertising, Aerospace, Autonomous Vehicles, Cloud Management, Personalization, Mining, Mining Technology, Real Estate, Banking, Commercial Lending, Credit, Credit Cards, Risk Management, Small and Medium Businesses, Automotive, Freelance, Service Industry, Staffing Agency, RFID, Vending and Concessions, Consulting, Quality Assurance, Advanced Materials, Nanotechnology, Developer Platform, PaaS, Travel, Car Sharing, Mobile Payments, Smart Building, Energy Management, Media and Entertainment, Music, Video on Demand, Fashion, Insurance, Virtual Reality, Online Portals, GovTech, Law Enforcement, Public Safety, Network Hardware, Virtual Goods, Brand Marketing, Agriculture, Farming, Hospitality, Non Profit, Crowdsourcing, Employment, Lead Generation, Video Chat, Personal Health, Fraud Detection, Wearables, Last Mile Transportation, Digital Entertainment, Data Integration, EdTech, Intellectual Property, Water, Packaging Services, Smart Contracts, iOS, Drone Management, Medical Device, Computer Vision, Food Processing, Livestock, Product Research, Natural Language Processing, Generative AI, Field Support, Google Glass, Grocery, Shopping, Cannabis, STEM Education, Air Transportation, Fleet Management, Freight Service, Battery, Electric Vehicle, Renewable Energy, Coworking, Homeland Security, National Security, Physical Security, Data Visualization, Public Transportation, Commercial, Hotel, Laundry and Dry-cleaning, Communities, Digital Signage, Marketplace, Outdoor Advertising, Sharing Economy, Procurement, Industrial Manufacturing, Simulation, Web Apps, Lending, Property Management, Clean Energy, Fuel Cell, Industrial Engineering, A/B Testing, CleanTech, Market Research, Sustainability, Video Conferencing, Event Management, Content Creators, Content Marketing, Employee Benefits, Sales Enablement, Energy Efficiency, Robotic Process Automation (RPA), Smart Home, Military, Rental, Interior Design, Health Diagnostics, Sex Tech, Delivery Service, Audio, Audiobooks, Podcast, Publishing, Video Games, Human Computer Interaction, Usability Testing, Speech Recognition, Franchise, Language Learning, Privacy, Life Science, Technical Support, Software Engineering, Restaurants, Non-Fungible Token (NFT), Enterprise Resource Planning (ERP), Pharmaceutical, Oncology, Neuroscience, Psychology, Consumer Software, Geospatial, Desktop Apps, Scheduling",301,Universalist,0.8030303030303031,L1,11
0f2b9e42-0db4-fb0b-3797-0ce9f43be1db,Foothill Ventures,43,3.583333333333333,0.0,6.976744186046512,2.3255813953488373,"Data and Analytics, Information Technology, Sales and Marketing, Software, Apps, Mobile, Platforms, Manufacturing, Natural Resources, Artificial Intelligence (AI), Health Care, Science and Engineering, Internet Services, Media and Entertainment, Video, Education, Other, Financial Services, Real Estate, Consumer Electronics, Energy, Hardware, Sustainability, Biotechnology, Commerce and Shopping, Transportation, Professional Services, Government and Military, Navigation and Mapping, Blockchain and Cryptocurrency, Payments",31,"Big Data, Business Process Automation (BPA), CRM, Data Integration, Data Management, Marketing Automation, SaaS, Sales Automation, Android, Apps, Mobile Apps, Manufacturing, Mining, Mobile, Software, Artificial Intelligence (AI), Health Care, Medical Device, Internet, Video, B2B, Corporate Training, EdTech, Language Learning, Finance, FinTech, Real Estate, Electronics, Renewable Energy, Biotechnology, Health Diagnostics, Medical, Auto Insurance, Insurance, Shopping, Computer, Financial Services, Generative AI, Machine Learning, Retail, Retail Technology, 3D Technology, GPU, Robotics, 3D Printing, Hardware, Battery, Electric Vehicle, Nanotechnology, Cloud Data Services, Cloud Storage, Information Technology, Analytics, Intelligent Systems, Service Industry, Automotive, Clean Energy, Fleet Management, Transportation, Enterprise Software, Legal Tech, Natural Language Processing, Information Services, Biopharma, Therapeutics, Computer Vision, Geospatial, GovTech, Energy Management, Cloud Infrastructure, Data Center, Semiconductor, Laser, Industrial Automation, Internet of Things, Developer Tools, Web3, Customer Service, Small and Medium Businesses, Telecommunications, CleanTech, Energy, Power Grid, Blockchain, Cryptocurrency",85,Universalist,0.813953488372093,L1,11
1d00f859-6fcc-ae56-e2db-8cdc597d787c,John Thornton,3,0.25,0.0,0.0,33.33333333333333,"Education, Advertising, Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Software, Travel and Tourism, Video",11,"Corporate Training, Education, Personal Development, Advertising, Content, Journalism, Local, Local Advertising, Media and Entertainment, Mobile Apps, Social Media, Travel, Video, Internet, News",15,Universalist,0.8333333333333333,L1,11
0aad32ce-44eb-46ff-87f1-2ef82f7a7c71,Narya Capital,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software, Information Technology, Real Estate, Financial Services",8,"Artificial Intelligence (AI), Industrial, Industrial Automation, Industrial Manufacturing, Machine Learning, Machinery Manufacturing, Manufacturing, Information Technology, Real Estate, Software, Financial Services",11,Diverse,0.8333333333333333,L1,5
a83dee39-e131-4e7e-a140-69dde702e647,Backswing Ventures,3,0.25,0.0,0.0,33.33333333333333,"Biotechnology, Health Care, Science and Engineering, Manufacturing, Transportation, Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology",10,"Biotechnology, Health Care, Life Science, Nutraceutical, 3D Printing, Aerospace, Manufacturing, Transportation, Drones, Government, Industrial Engineering, Industrial Manufacturing, Machinery Manufacturing, Military, National Security",15,Diverse,0.8333333333333333,L1,6
da0682dd-79ed-245c-67a2-f2c617588fc6,Brian Jacobs,3,0.25,0.0,0.0,33.33333333333333,"Content and Publishing, Internet Services, Media and Entertainment, Mobile, Other, Sales and Marketing, Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Professional Services, Science and Engineering, Software",13,"Brand Marketing, Content Discovery, Internet of Things, Mobile, Photography, Social Bookmarking, Social Network, Visual Search, Artificial Intelligence (AI), Big Data, EdTech, Employment, Human Resources, Virtual Workforce, Developer APIs, Developer Tools",16,Universalist,0.8333333333333333,L1,9
5abf1d9b-6503-6e8b-4085-d30181240596,Vlad Magdalin,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Science and Engineering, Software, Apps, Information Technology",8,"3D Technology, Artificial Intelligence (AI), Product Design, Software, Enterprise Applications, Enterprise Software, Information Technology, SaaS, Developer APIs, Developer Tools",10,Diverse,0.8333333333333333,L1,4
dbe23697-0f6c-4c0c-a063-69db8d9915fb,Conviction Partners,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Information Technology",5,"Artificial Intelligence (AI), Business Intelligence, Machine Learning, Natural Language Processing, Enterprise Software, Information Technology",6,Balanced,0.8333333333333333,L1,3
3c828fea-7087-6d31-6717-6eb535c6f88a,Micron Ventures,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Blockchain and Cryptocurrency, Internet Services",7,"Artificial Intelligence (AI), Information Technology, Machine Learning, Generative AI, Internet, Web3",6,Diverse,0.8333333333333333,L1,4
461dbfc2-bc2f-0955-ef3a-b47b232d48bb,Edward Cooper,3,0.25,0.0,0.0,33.33333333333333,"Financial Services, Mobile, Payments, Software, Blockchain and Cryptocurrency, Privacy and Security, Energy, Sustainability",8,"Finance, Financial Services, FinTech, Mobile Payments, Cryptocurrency, Fraud Detection, Software, Electrical Distribution, Energy, Renewable Energy",10,Diverse,0.8333333333333333,L1,7
c04ede0e-f0bf-43a6-a152-e052e63b674a,Bill Ackman,3,0.25,0.0,0.0,33.33333333333333,"Information Technology, Privacy and Security, Blockchain and Cryptocurrency, Gaming, Internet Services, Other, Financial Services",7,"Cyber Security, Information Technology, Blockchain, Gaming, Web3, Financial Services",6,Diverse,0.8333333333333333,L1,4
7712595d-fbff-456f-8e1b-dabd31caa7e0,Prosus Ventures,3,0.25,0.0,0.0,33.33333333333333,"Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Internet Services, Other, Payments, Privacy and Security, Software, Administrative Services, Artificial Intelligence (AI), Data and Analytics, Health Care, Professional Services, Science and Engineering",15,"Blockchain, Cryptocurrency, Cyber Security, Data Center, Smart Contracts, Web3, Information Technology, Software, Artificial Intelligence (AI), Customer Service, Employee Benefits, Generative AI",12,Universalist,0.8333333333333333,L1,5
1a43ddae-dfe0-486c-969d-ecb3ce857064,Token Bay Capital,3,0.25,0.0,0.0,33.33333333333333,"Gaming, Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Other, Payments, Software",7,"Gaming, Video Games, Blockchain, Financial Services, FinTech, Marketplace, Cryptocurrency, Ethereum, Service Industry",9,Diverse,0.8333333333333333,L1,3
f55414ea-0842-1da4-c423-ff5bfa1e1efe,Mike Olson,3,0.25,0.0,0.0,33.33333333333333,"Data and Analytics, Hardware, Information Technology, Internet Services, Manufacturing, Navigation and Mapping, Software, Artificial Intelligence (AI), Science and Engineering",9,"Big Data, Data Center, Database, Industrial, Location Based Services, Information Technology, SaaS, Software, Artificial Intelligence (AI), Developer Platform, Generative AI, Machine Learning, Natural Language Processing",13,Diverse,0.8333333333333333,L1,9
de4f13fd-6394-64df-b2e4-11494ca1a316,Vikram Pandit,3,0.25,0.0,0.0,33.33333333333333,"Data and Analytics, Financial Services, Lending and Investments, Professional Services, Community and Lifestyle, Information Technology, Other, Payments, Artificial Intelligence (AI), Science and Engineering, Software",11,"Analytics, Big Data, Credit, Financial Services, FinTech, Risk Management, Business Development, Consumer Lending, Credit Cards, Information Technology, Retirement, Artificial Intelligence (AI), Finance, Software",14,Universalist,0.8333333333333333,L1,10
92ca7f9f-28f0-49f6-b689-db35e0e4695e,Lyrik Ventures,3,0.25,0.0,0.0,33.33333333333333,"Administrative Services, Other, Software, Blockchain and Cryptocurrency, Professional Services, Financial Services, Gaming, Internet Services, Payments",9,"Productivity Tools, Project Management, SaaS, Software, Blockchain, Risk Management, Web Development, Cryptocurrency, Gaming, Non-Fungible Token (NFT), Web3",11,Diverse,0.8333333333333333,L1,6
46daadf8-9ab9-1f94-24e2-f83ad6d4ad7f,Brad Gerstner,3,0.25,0.0,0.0,33.33333333333333,"Content and Publishing, Media and Entertainment, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Privacy and Security",8,"Digital Entertainment, Media and Entertainment, News, Artificial Intelligence (AI), Generative AI, Information Technology, Software, Developer Platform, Identity Management",9,Diverse,0.8333333333333333,L1,4
4bbe98f2-0c07-4931-8467-ab2622d71093,GameFi Ventures,3,0.25,0.0,0.0,33.33333333333333,"Blockchain and Cryptocurrency, Design, Internet Services, Media and Entertainment, Software, Information Technology, Other, Data and Analytics",8,"Digital Entertainment, Software, Web Design, Web3, Blockchain, Information Technology, Metaverse, Analytics, Internet",9,Diverse,0.8333333333333333,L1,6
d797f197-ca3e-47e9-8369-fbf013e0e6be,Avalon BioVentures,2,0.1666666666666666,0.0,0.0,100.0,"Health Care, Biotechnology, Science and Engineering",3,"Health Care, Medical, Therapeutics, Biopharma, Biotechnology, Clinical Trials",6,Specialist,0.8333333333333333,L1,2
ddc3f6f4-8813-0f54-e2fc-1a31e7d5e204,Ludwig Pettersson,3,0.25,0.0,0.0,33.33333333333333,"Consumer Electronics, Hardware, Health Care, Financial Services, Information Technology, Internet Services, Payments, Privacy and Security, Other",9,"Consumer Electronics, Health Care, Wellness, Cyber Security, FinTech, Fraud Detection, Internet, Security, Infrastructure",9,Diverse,0.8333333333333333,L1,10
49c1b235-6fc0-f9a1-4671-40024c7148ff,Sante Ventures,3,0.25,0.0,0.0,33.33333333333333,"Health Care, Information Technology, Software, Apps, Mobile, Biotechnology, Science and Engineering",7,"Health Care, Information Services, Information Technology, Software, Mental Health, Mobile Apps, Wellness, Biotechnology, Therapeutics",9,Diverse,0.8333333333333333,L1,8
e69c078f-e4f1-4aa8-8145-591fbb97747c,Conviction Capital,3,0.25,0.0,0.0,33.33333333333333,"Biotechnology, Health Care, Mobile, Science and Engineering, Artificial Intelligence (AI), Data and Analytics, Software, Hardware, Information Technology",9,"Biotechnology, Health Care, Medical, mHealth, Artificial Intelligence (AI), Software, Data Center, Data Integration, Database, Information Technology",10,Diverse,0.8333333333333333,L1,5
369c9416-5f44-0994-e3d0-aae1eaa234c2,Derek Collison,3,0.25,0.0,0.0,33.33333333333333,"Apps, Consumer Electronics, Hardware, Information Technology, Internet Services, Mobile, Privacy and Security, Software, Data and Analytics, Financial Services, Professional Services, Health Care",12,"Cloud Computing, Cloud Data Services, Computer, Mobile Apps, Network Security, Software, Accounting, Database, FinTech, Asset Management, Health Care, Information Services, Information Technology, Insurance",14,Universalist,0.8333333333333333,L1,7
6f57f85e-c9a9-4a26-a62a-31d87dd69c63,GTM Capital,3,0.25,0.0,0.0,33.33333333333333,"Apps, Hardware, Information Technology, Internet Services, Privacy and Security, Software, Artificial Intelligence (AI), Data and Analytics, Science and Engineering",9,"Cloud Infrastructure, Cyber Security, Enterprise Applications, Artificial Intelligence (AI), Software, Developer Platform, Generative AI, Machine Learning, Natural Language Processing",9,Diverse,0.8333333333333333,L1,3
a4a30661-4a7c-1ca7-25d1-3e3030de68c2,Thomas Dohmke,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software",8,"Artificial Intelligence (AI), Blockchain, Cloud Data Services, Developer Platform, Machine Learning, Software",6,Diverse,0.8333333333333333,L1,3
9815f480-7578-5a7b-4eed-2abdcacc7019,D.A. Wallach,3,0.25,0.0,0.0,33.33333333333333,"Biotechnology, Health Care, Science and Engineering, Artificial Intelligence (AI), Data and Analytics, Software, Financial Services",7,"Biotechnology, Genetics, Nanotechnology, Artificial Intelligence (AI), Machine Learning, Neuroscience, Financial Services",7,Diverse,0.8333333333333333,L1,10
3f6b701f-0afc-4700-b797-a0a287b9a12c,Sandberg Bernthal Venture Partners,3,0.25,0.0,0.0,33.33333333333333,"Community and Lifestyle, Health Care, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",7,"Fertility, Health Care, Women's, Health Diagnostics, Pharmaceutical, Artificial Intelligence (AI), Marketing, Marketing Automation",8,Diverse,0.8333333333333333,L1,4
2c60b378-cd77-d103-08f0-6c8810bf841b,Amy Wu,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Blockchain and Cryptocurrency, Financial Services, Internet Services, Payments",8,"Artificial Intelligence (AI), Bitcoin, Cryptocurrency, Web3, Financial Services",5,Diverse,0.8333333333333333,L1,3
049a8c43-5220-4b1c-6a84-70ab144f0ab9,Naveen Rao,3,0.25,0.0,0.0,33.33333333333333,"Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Consumer Electronics, Data and Analytics, Design, Hardware, Health Care, Science and Engineering, Software, Sports, Information Technology",12,"Artificial Intelligence (AI), Fashion, Fitness, Health Care, Rehabilitation, Semiconductor, Sensor, Sporting Goods, Sports, Wearables, Machine Learning, Software, Data Center, Data Integration, Database, Information Technology",16,Universalist,0.8333333333333333,L1,9
